,address_geocoded,displayLongitude,displayLatitude,address
202,"проспект Мангилик Ел 43, 010018 Нұр-Сұлтан, Қазақстан",71.42646,51.10077,"пр. Мангилик Ел, д. 43"
203,"проспект Мангилик Ел 51, 010000 Нұр-Сұлтан, Қазақстан",71.4258,51.09506,"пр. Мангилик Ел, д. 51"
204,"проспект Мангилик Ел 53, 010000 Нұр-Сұлтан, Қазақстан",71.42553,51.09383,"пр. Мангилик Ел, д. 53"
205,"проспект Мангилик Ел 55, 010000 Нұр-Сұлтан, Қазақстан",71.42155,51.09007,"пр. Мангилик Ел, д. 55"
206,"проспект Мангилик Ел 55, 010000 Нұр-Сұлтан, Қазақстан",71.42155,51.09007,"пр. Мангилик Ел, д. 55"
207,"проспект Мангилик Ел 55, 010000 Нұр-Сұлтан, Қазақстан",71.42155,51.09007,"пр. Мангилик Ел, д. 55"
208,"проспект Мангилик Ел 55A, 010000 Нұр-Сұлтан, Қазақстан",71.42413,51.09093,"пр. Мангилик Ел, д. 55А"
209,"проспект Мангилик Ел 55A, 010000 Нұр-Сұлтан, Қазақстан",71.42413,51.09093,"пр. Мангилик Ел, д. 55А"
210,"проспект Мангилик Ел 55V, 010000 Нұр-Сұлтан, Қазақстан",71.42155,51.09007,"пр. Мангилик Ел, д. 55В"
211,"проспект Мангилик Ел 8, 010000 Нұр-Сұлтан, Қазақстан",71.44172,51.12988,"пр. Мангилик Ел, д. 8"
212,"проспект Мангилик Ел 8, 010000 Нұр-Сұлтан, Қазақстан",71.44172,51.12988,"пр. Мангилик Ел, д. 8"
213,"проспект Мангилик Ел 8, 010000 Нұр-Сұлтан, Қазақстан",71.44172,51.12988,"пр. Мангилик Ел, д. 8"
214,"проспект Мангилик Ел 8, 010000 Нұр-Сұлтан, Қазақстан",71.44172,51.12988,"пр. Мангилик Ел, д. 8"
215,"проспект Мангилик Ел 8, 010000 Нұр-Сұлтан, Қазақстан",71.44172,51.12988,"пр. Мангилик Ел, д. 8"
216,"проспект Мангилик Ел 10, 010000 Нұр-Сұлтан, Қазақстан",71.43908,51.12492,"пр. Мангилик Ел, д. 8, подъезд 10"
217,"проспект Бауыржана Момышулы 10, 010010 Нұр-Сұлтан, Қазақстан",71.47566,51.13884,"пр. Момышулы, д. 10"
218,"проспект Бауыржана Момышулы 12, 010000 Нұр-Сұлтан, Қазақстан",71.47911,51.13983,"пр. Момышулы, д. 12"
219,"проспект Бауыржана Момышулы 14, 010000 Нұр-Сұлтан, Қазақстан",71.48234,51.14011,"пр. Момышулы, д. 14"
220,"проспект Бауыржана Момышулы 2/2, 010010 Нұр-Сұлтан, Қазақстан",71.46218,51.13482,"пр. Момышулы, д. 2/2"
221,"проспект Бауыржана Момышулы 2/2, 010010 Нұр-Сұлтан, Қазақстан",71.46218,51.13482,"пр. Момышулы, д. 2/2"
222,"проспект Бауыржана Момышулы 25, 010000 Нұр-Сұлтан, Қазақстан",71.48073,51.14118,"пр. Момышулы, д. 25"
223,"проспект Бауыржана Момышулы 2/5, 010010 Нұр-Сұлтан, Қазақстан",71.46529,51.1358,"пр. Момышулы, д. 2/5"
224,"проспект Бауыржана Момышулы 2V, 010010 Нұр-Сұлтан, Қазақстан",71.46021,51.13313,"пр. Момышулы, д. 2В"
225,"Ондирис 7, 010000 Нұр-Сұлтан, Қазақстан",71.3713677,51.2340831,"Промзона, ул. Ондирис, д. 4"
226,"проспект Республики 10, 010000 Нұр-Сұлтан, Қазақстан",71.42957,51.16052,"пр. Республики, д. 10"
227,"проспект Республики 21, 010000 Нұр-Сұлтан, Қазақстан",71.4274,51.16367,"пр. Республики, д. 21"
228,"проспект Республики 21, 010000 Нұр-Сұлтан, Қазақстан",71.4274,51.16367,"пр. Республики, д. 21"
229,"проспект Республики 24, 010000 Нұр-Сұлтан, Қазақстан",71.42833,51.16494,"пр. Республики, д. 24"
230,"проспект Республики 24, 010000 Нұр-Сұлтан, Қазақстан",71.42833,51.16494,"пр. Республики, д. 24 , уг. ул. Кенесары"
231,"проспект Республики 26, 010000 Нұр-Сұлтан, Қазақстан",71.42816,51.16583,"пр. Республики, д. 26"
232,"проспект Республики 32, 010000 Нұр-Сұлтан, Қазақстан",71.4272,51.16818,"пр. Республики, д. 32"
233,"проспект Республики 33, 010000 Нұр-Сұлтан, Қазақстан",71.42549,51.16922,"пр. Республики, д. 33"
234,"проспект Республики 4, 010000 Нұр-Сұлтан, Қазақстан",71.43,51.15779,"пр. Республики, д. 4"
235,"проспект Республики 4, 010000 Нұр-Сұлтан, Қазақстан",71.43,51.15779,"пр. Республики, д. 4"
236,"проспект Республики 4, 010000 Нұр-Сұлтан, Қазақстан",71.43,51.15779,"пр. Республики, д. 4"
237,"проспект Республики 4, 010000 Нұр-Сұлтан, Қазақстан",71.43,51.15779,"пр. Республики, д. 4"
238,"проспект Республики 4, 010000 Нұр-Сұлтан, Қазақстан",71.43,51.15779,"пр. Республики, д. 4"
239,"проспект Республики 45, 010000 Нұр-Сұлтан, Қазақстан",71.42372,51.17515,пр. Республики д. 45
240,"проспект Республики 45, 010000 Нұр-Сұлтан, Қазақстан",71.42372,51.17515,"пр. Республики, д. 45"
241,"проспект Республики 45, 010000 Нұр-Сұлтан, Қазақстан",71.42372,51.17515,"пр. Республики, д. 45"
242,"проспект Республики 45, 010000 Нұр-Сұлтан, Қазақстан",71.42372,51.17515,"пр. Республики, д. 45"
243,"проспект Республики 45, 010000 Нұр-Сұлтан, Қазақстан",71.42372,51.17515,"пр. Республики, д. 45"
244,"проспект Республики 5, 010000 Нұр-Сұлтан, Қазақстан",71.42864,51.15911,"пр. Республики, д. 5"
245,"проспект Республики 50, 010000 Нұр-Сұлтан, Қазақстан",71.42363,51.18058,"пр. Республики, д. 50"
246,"проспект Республики 50, 010000 Нұр-Сұлтан, Қазақстан",71.42363,51.18058,"пр. Республики, д. 50"
247,"проспект Республики 9, 010000 Нұр-Сұлтан, Қазақстан",71.42805,51.16114,"пр. Республики, д. 9"
248,"проспект Сарыарка 21, 010000 Нұр-Сұлтан, Қазақстан",71.407,51.16968,"пр. Сарыарка, д. 21"
249,"проспект Сарыарка 21, 010000 Нұр-Сұлтан, Қазақстан",71.407,51.16968,"пр. Сарыарка, д. 21"
250,"проспект Сарыарка 24, 010000 Нұр-Сұлтан, Қазақстан",71.40901,51.16743,"пр. Сарыарка, д. 24"
251,"проспект Сарыарка 31A, 010000 Нұр-Сұлтан, Қазақстан",71.40556,51.17264,"пр. Сарыарка, д. 31а"
252,"проспект Сарыарка 31A, 010000 Нұр-Сұлтан, Қазақстан",71.40556,51.17264,"пр. Сарыарка, д. 31А"
253,"проспект Сарыарка 4, 010000 Нұр-Сұлтан, Қазақстан",71.4123,51.15975,"пр. Сарыарка, д. 4"
254,"проспект Сарыарка 6, 010000 Нұр-Сұлтан, Қазақстан",71.41183,51.16018,"пр. Сарыарка, д. 6"
255,"проспект Сарыарка 11, 010000 Нұр-Сұлтан, Қазақстан",71.40863,51.16372,"пр. Сарыарка, д. 6, ВП-11"
256,"проспект Сарыарка 8, 010000 Нұр-Сұлтан, Қазақстан",71.41139,51.16115,"пр. Сарыарка, д. 8"
257,"проспект Сарыарка 8, 010000 Нұр-Сұлтан, Қазақстан",71.41139,51.16115,"пр. Сарыарка, д. 8"
258,"проспект Сарыарка 8, 010000 Нұр-Сұлтан, Қазақстан",71.41139,51.16115,"пр. Сарыарка, д. 8"
259,"проспект Сарыарка 8, 010000 Нұр-Сұлтан, Қазақстан",71.41139,51.16115,"пр. Сарыарка, д. 8/2"
260,"улица Сакена Сейфуллина 4, 010000 Нұр-Сұлтан, Қазақстан",71.40127,51.16811,"пр. Сейфуллина, д. 4"
261,"проспект Тауелсыздык 3, 010010 Нұр-Сұлтан, Қазақстан",71.45602,51.15057,"пр. Тауелсиздик, д. 3"
262,"проспект Тауелсыздык 4A, 010010 Нұр-Сұлтан, Қазақстан",71.45783,51.15111,"пр. Тауелсиздик, д. 4А"
263,"проспект Тауелсыздык 11/1, 010010 Нұр-Сұлтан, Қазақстан",71.45523,51.149,"пр. Тауелсыздык, д. 11/1"
264,"проспект Тауелсыздык 14/1, 010010 Нұр-Сұлтан, Қазақстан",71.46046,51.14779,"пр. Тауелсыздык, д. 14/1"
265,"проспект Тауелсыздык 16, 010010 Нұр-Сұлтан, Қазақстан",71.46047,51.14704,"пр. Тауелсыздык, д. 16/1"
266,"проспект Тауелсыздык 16, 010010 Нұр-Сұлтан, Қазақстан",71.46047,51.14704,"пр. Тауелсыздык, д. 16/1"
267,"проспект Тауелсыздык 32, 010010 Нұр-Сұлтан, Қазақстан",71.46433,51.14153,"пр. Тауелсыздык, д. 32"
268,"проспект Тауелсыздык 32, 010010 Нұр-Сұлтан, Қазақстан",71.46433,51.14153,"пр. Тауелсыздык, д. 32"
269,"проспект Тауелсыздык 34, 010010 Нұр-Сұлтан, Қазақстан",71.46595,51.14026,"пр. Тауелсыздык, д. 34"
270,"проспект Тауелсыздык 34, 010010 Нұр-Сұлтан, Қазақстан",71.46595,51.14026,"пр. Тауелсыздык, д. 34"
271,"проспект Тауелсыздык 34, 010010 Нұр-Сұлтан, Қазақстан",71.46595,51.14026,"пр. Тауелсыздык, д. 34"
272,"проспект Тауелсыздык 34, 010010 Нұр-Сұлтан, Қазақстан",71.46595,51.14026,"пр. Тауелсыздык, д. 34"
273,"проспект Тауелсыздык 36, 010010 Нұр-Сұлтан, Қазақстан",71.46727,51.13743,"пр. Тауелсыздык, д. 36"
274,"проспект Тауелсыздык 59, 010010 Нұр-Сұлтан, Қазақстан",71.46419,51.11634,"пр. Тауелсыздык, д. 59"
275,"проспект Тауелсыздык 16, 010010 Нұр-Сұлтан, Қазақстан",71.46047,51.14704,"пр. Тауельсыздык, д. 16/1"
276,"проспект Тауелсыздык 1, 010010 Нұр-Сұлтан, Қазақстан",71.45458,51.15227,"пр. Тәуелсыздык, д. 1/1"
277,"проспект Нургисы Тлендиева 15, 010000 Нұр-Сұлтан, Қазақстан",71.3768,51.17969,"пр. Тлендиева, д. 15"
278,"проспект Нургисы Тлендиева 15, 010000 Нұр-Сұлтан, Қазақстан",71.3768,51.17969,"пр. Тлендиева, д. 15"
279,"проспект Нургисы Тлендиева 15, 010000 Нұр-Сұлтан, Қазақстан",71.3768,51.17969,"пр. Тлендиева, д. 15"
280,"проспект Нургисы Тлендиева 15, 010000 Нұр-Сұлтан, Қазақстан",71.3768,51.17969,"пр. Тлендиева, д. 15"
281,"проспект Нургисы Тлендиева 15, 010000 Нұр-Сұлтан, Қазақстан",71.3768,51.17969,"пр. Тлендиева, д. 15"
282,"проспект Нургисы Тлендиева 15, 010000 Нұр-Сұлтан, Қазақстан",71.3768,51.17969,"пр. Тлендиева, д. 15"
283,"проспект Нургисы Тлендиева 15, 010000 Нұр-Сұлтан, Қазақстан",71.3768,51.17969,"пр. Тлендиева, д. 15"
284,"проспект Нургисы Тлендиева 15, 010000 Нұр-Сұлтан, Қазақстан",71.3768,51.17969,"пр. Тлендиева, д. 15"
285,"проспект Туран 37, 010000 Нұр-Сұлтан, Қазақстан",71.40387,51.13254,"пр. Туран, 37/6 Б"
286,"проспект Туран 13, 010000 Нұр-Сұлтан, Қазақстан",71.41149,51.14806,"пр. Туран, д. 13"
287,"проспект Туран 19/1, 010000 Нұр-Сұлтан, Қазақстан",71.40854,51.14474,"пр. Туран, д. 19/1"
288,"проспект Туран 19/1, 010000 Нұр-Сұлтан, Қазақстан",71.40854,51.14474,"пр. Туран, д. 19/1"
289,"проспект Туран 19/1, 010000 Нұр-Сұлтан, Қазақстан",71.40854,51.14474,"пр. Туран, д. 19/1"
290,"проспект Туран 20, 010000 Нұр-Сұлтан, Қазақстан",71.41114,51.14154,"пр. Туран, д. 20"
291,"проспект Туран 24, 010000 Нұр-Сұлтан, Қазақстан",71.41013,51.13834,"пр. Туран, д. 24"
